InventoryId,Store,Brand,Description,Size,VendorNumber,VendorName,PONumber,PODate,ReceivingDate,InvoiceDate,PayDate,PurchasePrice,Quantity,Dollars,Classification
1_HARDERSFIELD_7293,1,7293,Chi Chi's Skinny Margarita,1.75L,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,01-01-2024,10-01-2024,10-02-2024,5.96,6,35.76,1
52_GRAYCOTT_5367,52,5367,Sambuca di Amore,750mL,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,02-01-2024,10-01-2024,10-02-2024,5.83,12,69.96,1
38_GOULCREST_4181,38,4181,Calypso Spiced Rum,1.75L,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,01-01-2024,10-01-2024,10-02-2024,9.37,6,56.22,1
30_CULCHETH_4829,30,4829,Mr Boston Blackberry Brandy,1.75L,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,01-01-2024,10-01-2024,10-02-2024,9.59,4,38.36,1
30_CULCHETH_3684,30,3684,Fleischmanns Royal Vodka,1.75L,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,01-01-2024,10-01-2024,10-02-2024,7.68,22,168.96,1
47_PELLA'S WISH_4626,47,4626,Meukow VS Cognac,750mL,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,02-01-2024,10-01-2024,10-02-2024,11.19,3,33.57,1
7_STANMORE_8118,7,8118,Mr Boston Blackberry Brandy,750mL,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,02-01-2024,10-01-2024,10-02-2024,4.54,9,40.86,1
1_HARDERSFIELD_4359,1,4359,Mr Boston Light Rum,1.75L,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,01-01-2024,10-01-2024,10-02-2024,7.71,6,46.26,1
30_CULCHETH_4181,30,4181,Calypso Spiced Rum,1.75L,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,01-01-2024,10-01-2024,10-02-2024,9.37,6,56.22,1
1_HARDERSFIELD_2127,1,2127,Canadian Ltd,1.75L,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,01-01-2024,10-01-2024,10-02-2024,7.19,12,86.28,1
7_STANMORE_2783,7,2783,Lauders Scotch,1.75L,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,02-01-2024,10-01-2024,10-02-2024,10.06,6,60.36,1
15_WANBORNE_5415,15,5415,Amaretto di Amore,1.75L,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,01-01-2024,10-01-2024,10-02-2024,8.45,6,50.7,1
67_EANVERNESS_5268,67,5268,Mr Boston Rock & Rye,750mL,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,02-01-2024,10-01-2024,10-02-2024,6.56,12,78.72,1
7_STANMORE_7293,7,7293,Chi Chi's Skinny Margarita,1.75L,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,02-01-2024,10-01-2024,10-02-2024,5.96,5,29.8,1
30_CULCHETH_8579,30,8579,Chi Chi's Orange Cream RTD,1.75L,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,01-01-2024,10-01-2024,10-02-2024,6.01,6,36.06,1
18_FURNESS_4359,18,4359,Mr Boston Light Rum,1.75L,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,02-01-2024,10-01-2024,10-02-2024,7.71,5,38.55,1
69_MOUNTMEND_2713,69,2713,Inver House Green Plaid 3-Y,1.75L,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,02-01-2024,10-01-2024,10-02-2024,10.93,3,32.79,1
7_STANMORE_1479,7,1479,Ten High,1.75L,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,02-01-2024,10-01-2024,10-02-2024,9.22,6,55.32,1
29_AYLESBURY_1282,29,1282,Small Batch 1792,750mL,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,02-01-2024,10-01-2024,10-02-2024,18.7,3,56.1,1
22_SHARNWICK_2127,22,2127,Canadian Ltd,1.75L,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,01-01-2024,10-01-2024,10-02-2024,7.19,16,115.04,1
52_GRAYCOTT_4916,52,4916,Mr Boston Coffee Brandy,1.75L,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,02-01-2024,10-01-2024,10-02-2024,7.87,5,39.35,1
76_DONCASTER_4359,76,4359,Mr Boston Light Rum,1.75L,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,02-01-2024,10-01-2024,10-02-2024,7.71,6,46.26,1
30_CULCHETH_4783,30,4783,Mr Boston Apricot Brandy,1.75L,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,01-01-2024,10-01-2024,10-02-2024,8.88,6,53.28,1
30_CULCHETH_4346,30,4346,Mr Boston Dark Rum,1.75L,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,01-01-2024,10-01-2024,10-02-2024,8.39,6,50.34,1
29_AYLESBURY_1637,29,1637,Fleischmanns Preferred,1.75L,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,02-01-2024,10-01-2024,10-02-2024,8.13,6,48.78,1
34_PITMERDEN_3216,34,3216,Fleischmanns X Dry Gin,1.75L,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,02-01-2024,10-01-2024,10-02-2024,7.68,4,30.72,1
34_PITMERDEN_4916,34,4916,Mr Boston Coffee Brandy,1.75L,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,02-01-2024,10-01-2024,10-02-2024,7.87,6,47.22,1
76_DONCASTER_2713,76,2713,Inver House Green Plaid 3-Y,1.75L,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,02-01-2024,10-01-2024,10-02-2024,10.93,18,196.74,1
1_HARDERSFIELD_4829,1,4829,Mr Boston Blackberry Brandy,1.75L,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,01-01-2024,10-01-2024,10-02-2024,9.59,6,57.54,1
1_HARDERSFIELD_4796,1,4796,Caravella Limoncello,750mL,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,01-01-2024,10-01-2024,10-02-2024,12.31,6,73.86,1
23_ARBINGTON_4626,23,4626,Meukow VS Cognac,750mL,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,02-01-2024,10-01-2024,10-02-2024,11.19,12,134.28,1
30_CULCHETH_8118,30,8118,Mr Boston Blackberry Brandy,750mL,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,01-01-2024,10-01-2024,10-02-2024,4.54,12,54.48,1
30_CULCHETH_5410,30,5410,Raspberry di Amore,750mL,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,01-01-2024,10-01-2024,10-02-2024,6.15,12,73.8,1
1_HARDERSFIELD_4916,1,4916,Mr Boston Coffee Brandy,1.75L,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,01-01-2024,10-01-2024,10-02-2024,7.87,6,47.22,1
1_HARDERSFIELD_8370,1,8370,Chi Chi's Margarita,1.75L,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,01-01-2024,10-01-2024,10-02-2024,5.71,6,34.26,1
1_HARDERSFIELD_3684,1,3684,Fleischmanns Royal Vodka,1.75L,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,01-01-2024,10-01-2024,10-02-2024,7.68,20,153.6,1
69_MOUNTMEND_4796,69,4796,Caravella Limoncello,750mL,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,02-01-2024,10-01-2024,10-02-2024,12.31,6,73.86,1
5_SUTTON_4346,5,4346,Mr Boston Dark Rum,1.75L,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,02-01-2024,10-01-2024,10-02-2024,8.39,6,50.34,1
7_STANMORE_2127,7,2127,Canadian Ltd,1.75L,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,02-01-2024,10-01-2024,10-02-2024,7.19,53,381.07,1
67_EANVERNESS_8370,67,8370,Chi Chi's Margarita,1.75L,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,02-01-2024,10-01-2024,10-02-2024,5.71,6,34.26,1
52_GRAYCOTT_2127,52,2127,Canadian Ltd,1.75L,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,02-01-2024,10-01-2024,10-02-2024,7.19,33,237.27,1
16_LUNDY_5410,16,5410,Raspberry di Amore,750mL,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,03-01-2024,10-01-2024,10-02-2024,6.15,12,73.8,1
16_LUNDY_4359,16,4359,Mr Boston Light Rum,1.75L,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,03-01-2024,10-01-2024,10-02-2024,7.71,5,38.55,1
76_DONCASTER_4626,76,4626,Meukow VS Cognac,750mL,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,02-01-2024,10-01-2024,10-02-2024,11.19,24,268.56,1
50_MOUNTMEND_4346,50,4346,Mr Boston Dark Rum,1.75L,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,02-01-2024,10-01-2024,10-02-2024,8.39,3,25.17,1
50_MOUNTMEND_5403,50,5403,Amaretto di Amore,750mL,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,02-01-2024,10-01-2024,10-02-2024,5.92,11,65.12,1
66_EANVERNESS_2713,66,2713,Inver House Green Plaid 3-Y,1.75L,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,01-01-2024,10-01-2024,10-02-2024,10.93,3,32.79,1
69_MOUNTMEND_4626,69,4626,Meukow VS Cognac,750mL,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,02-01-2024,10-01-2024,10-02-2024,11.19,12,134.28,1
5_SUTTON_4916,5,4916,Mr Boston Coffee Brandy,1.75L,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,02-01-2024,10-01-2024,10-02-2024,7.87,5,39.35,1
67_EANVERNESS_5415,67,5415,Amaretto di Amore,1.75L,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,02-01-2024,10-01-2024,10-02-2024,8.45,5,42.25,1
18_FURNESS_109,18,109,Mr Boston Blue Curacao,Liter,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,02-01-2024,10-01-2024,10-02-2024,4.95,2,9.9,1
34_PITMERDEN_4829,34,4829,Mr Boston Blackberry Brandy,1.75L,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,02-01-2024,10-01-2024,10-02-2024,9.59,3,28.77,1
76_DONCASTER_4346,76,4346,Mr Boston Dark Rum,1.75L,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,02-01-2024,10-01-2024,10-02-2024,8.39,5,41.95,1
50_MOUNTMEND_4829,50,4829,Mr Boston Blackberry Brandy,1.75L,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,02-01-2024,10-01-2024,10-02-2024,9.59,6,57.54,1
37_PAETHSMOUTH_2127,37,2127,Canadian Ltd,1.75L,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,02-01-2024,10-01-2024,10-02-2024,7.19,23,165.37,1
18_FURNESS_2127,18,2127,Canadian Ltd,1.75L,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,02-01-2024,10-01-2024,10-02-2024,7.19,10,71.9,1
1_HARDERSFIELD_5403,1,5403,Amaretto di Amore,750mL,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,01-01-2024,10-01-2024,10-02-2024,5.92,12,71.04,1
29_AYLESBURY_4359,29,4359,Mr Boston Light Rum,1.75L,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,02-01-2024,10-01-2024,10-02-2024,7.71,6,46.26,1
54_GUTHRAM_3684,54,3684,Fleischmanns Royal Vodka,1.75L,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,02-01-2024,10-01-2024,10-02-2024,7.68,6,46.08,1
76_DONCASTER_4916,76,4916,Mr Boston Coffee Brandy,1.75L,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,02-01-2024,10-01-2024,10-02-2024,7.87,6,47.22,1
66_EANVERNESS_4624,66,4624,Meukow 90,750mL,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,01-01-2024,10-01-2024,10-02-2024,15.14,11,166.54,1
1_HARDERSFIELD_8118,1,8118,Mr Boston Blackberry Brandy,750mL,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,01-01-2024,10-01-2024,10-02-2024,4.54,12,54.48,1
66_EANVERNESS_5415,66,5415,Amaretto di Amore,1.75L,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,01-01-2024,10-01-2024,10-02-2024,8.45,3,25.35,1
50_MOUNTMEND_8579,50,8579,Chi Chi's Orange Cream RTD,1.75L,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,02-01-2024,10-01-2024,10-02-2024,6.01,4,24.04,1
7_STANMORE_3687,7,3687,Fleischmanns Royal Traveler,750mL,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,02-01-2024,10-01-2024,10-02-2024,3.84,12,46.08,1
69_MOUNTMEND_3842,69,3842,Barton Vodka,Liter,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,02-01-2024,10-01-2024,10-02-2024,4.39,20,87.8,1
16_LUNDY_4346,16,4346,Mr Boston Dark Rum,1.75L,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,03-01-2024,10-01-2024,10-02-2024,8.39,6,50.34,1
15_WANBORNE_4359,15,4359,Mr Boston Light Rum,1.75L,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,01-01-2024,10-01-2024,10-02-2024,7.71,4,30.84,1
1_HARDERSFIELD_2783,1,2783,Lauders Scotch,1.75L,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,01-01-2024,10-01-2024,10-02-2024,10.06,6,60.36,1
22_SHARNWICK_1282,22,1282,Small Batch 1792,750mL,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,01-01-2024,10-01-2024,10-02-2024,18.7,6,112.2,1
1_HARDERSFIELD_1637,1,1637,Fleischmanns Preferred,1.75L,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,01-01-2024,10-01-2024,10-02-2024,8.13,12,97.56,1
30_CULCHETH_2127,30,2127,Canadian Ltd,1.75L,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,01-01-2024,10-01-2024,10-02-2024,7.19,15,107.85,1
30_CULCHETH_3216,30,3216,Fleischmanns X Dry Gin,1.75L,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,01-01-2024,10-01-2024,10-02-2024,7.68,6,46.08,1
78_EASTHAVEN_2127,78,2127,Canadian Ltd,1.75L,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,01-01-2024,10-01-2024,10-02-2024,7.19,18,129.42,1
54_GUTHRAM_2127,54,2127,Canadian Ltd,1.75L,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,02-01-2024,10-01-2024,10-02-2024,7.19,6,43.14,1
15_WANBORNE_2127,15,2127,Canadian Ltd,1.75L,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,01-01-2024,10-01-2024,10-02-2024,7.19,10,71.9,1
1_HARDERSFIELD_4358,1,4358,Mr Boston Light Rum,750mL,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,01-01-2024,10-01-2024,10-02-2024,4.26,11,46.86,1
52_GRAYCOTT_4346,52,4346,Mr Boston Dark Rum,1.75L,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,02-01-2024,10-01-2024,10-02-2024,8.39,6,50.34,1
16_LUNDY_2127,16,2127,Canadian Ltd,1.75L,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,03-01-2024,10-01-2024,10-02-2024,7.19,32,230.08,1
16_LUNDY_5897,16,5897,99 Bananas,750mL,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,03-01-2024,10-01-2024,10-02-2024,7.46,12,89.52,1
67_EANVERNESS_3684,67,3684,Fleischmanns Royal Vodka,1.75L,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,02-01-2024,10-01-2024,10-02-2024,7.68,3,23.04,1
5_SUTTON_4181,5,4181,Calypso Spiced Rum,1.75L,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,02-01-2024,10-01-2024,10-02-2024,9.37,6,56.22,1
34_PITMERDEN_4181,34,4181,Calypso Spiced Rum,1.75L,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,02-01-2024,10-01-2024,10-02-2024,9.37,5,46.85,1
30_CULCHETH_7293,30,7293,Chi Chi's Skinny Margarita,1.75L,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,01-01-2024,10-01-2024,10-02-2024,5.96,6,35.76,1
52_GRAYCOTT_4359,52,4359,Mr Boston Light Rum,1.75L,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,02-01-2024,10-01-2024,10-02-2024,7.71,6,46.26,1
5_SUTTON_3684,5,3684,Fleischmanns Royal Vodka,1.75L,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,02-01-2024,10-01-2024,10-02-2024,7.68,9,69.12,1
30_CULCHETH_4624,30,4624,Meukow 90,750mL,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,01-01-2024,10-01-2024,10-02-2024,15.14,12,181.68,1
1_HARDERSFIELD_3970,1,3970,El Toro Gold,750mL,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,01-01-2024,10-01-2024,10-02-2024,6.78,12,81.36,1
76_DONCASTER_3684,76,3684,Fleischmanns Royal Vodka,1.75L,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,02-01-2024,10-01-2024,10-02-2024,7.68,22,168.96,1
52_GRAYCOTT_4829,52,4829,Mr Boston Blackberry Brandy,1.75L,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,02-01-2024,10-01-2024,10-02-2024,9.59,6,57.54,1
1_HARDERSFIELD_4181,1,4181,Calypso Spiced Rum,1.75L,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,01-01-2024,10-01-2024,10-02-2024,9.37,10,93.7,1
52_GRAYCOTT_8370,52,8370,Chi Chi's Margarita,1.75L,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,02-01-2024,10-01-2024,10-02-2024,5.71,6,34.26,1
76_DONCASTER_8370,76,8370,Chi Chi's Margarita,1.75L,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,02-01-2024,10-01-2024,10-02-2024,5.71,12,68.52,1
66_EANVERNESS_1282,66,1282,Small Batch 1792,750mL,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,01-01-2024,10-01-2024,10-02-2024,18.7,5,93.5,1
52_GRAYCOTT_2713,52,2713,Inver House Green Plaid 3-Y,1.75L,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,02-01-2024,10-01-2024,10-02-2024,10.93,6,65.58,1
37_PAETHSMOUTH_8118,37,8118,Mr Boston Blackberry Brandy,750mL,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,02-01-2024,10-01-2024,10-02-2024,4.54,11,49.94,1
76_DONCASTER_1637,76,1637,Fleischmanns Preferred,1.75L,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,02-01-2024,10-01-2024,10-02-2024,8.13,4,32.52,1
5_SUTTON_3842,5,3842,Barton Vodka,Liter,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,02-01-2024,10-01-2024,10-02-2024,4.39,12,52.68,1
5_SUTTON_8118,5,8118,Mr Boston Blackberry Brandy,750mL,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,02-01-2024,10-01-2024,10-02-2024,4.54,12,54.48,1
50_MOUNTMEND_2149,50,2149,Canadian Ltd Traveler,750mL,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,02-01-2024,10-01-2024,10-02-2024,5.34,12,64.08,1
23_ARBINGTON_4783,23,4783,Mr Boston Apricot Brandy,1.75L,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,02-01-2024,10-01-2024,10-02-2024,8.88,5,44.4,1
22_SHARNWICK_4359,22,4359,Mr Boston Light Rum,1.75L,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,01-01-2024,10-01-2024,10-02-2024,7.71,11,84.81,1
5_SUTTON_3687,5,3687,Fleischmanns Royal Traveler,750mL,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,02-01-2024,10-01-2024,10-02-2024,3.84,11,42.24,1
67_EANVERNESS_4626,67,4626,Meukow VS Cognac,750mL,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,02-01-2024,10-01-2024,10-02-2024,11.19,11,123.09,1
76_DONCASTER_4181,76,4181,Calypso Spiced Rum,1.75L,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,02-01-2024,10-01-2024,10-02-2024,9.37,6,56.22,1
23_ARBINGTON_3216,23,3216,Fleischmanns X Dry Gin,1.75L,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,02-01-2024,10-01-2024,10-02-2024,7.68,6,46.08,1
7_STANMORE_3842,7,3842,Barton Vodka,Liter,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,02-01-2024,10-01-2024,10-02-2024,4.39,12,52.68,1
1_HARDERSFIELD_1282,1,1282,Small Batch 1792,750mL,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,01-01-2024,10-01-2024,10-02-2024,18.7,6,112.2,1
7_STANMORE_3684,7,3684,Fleischmanns Royal Vodka,1.75L,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,02-01-2024,10-01-2024,10-02-2024,7.68,14,107.52,1
34_PITMERDEN_8370,34,8370,Chi Chi's Margarita,1.75L,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,02-01-2024,10-01-2024,10-02-2024,5.71,5,28.55,1
5_SUTTON_2127,5,2127,Canadian Ltd,1.75L,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,02-01-2024,10-01-2024,10-02-2024,7.19,20,143.8,1
30_CULCHETH_4916,30,4916,Mr Boston Coffee Brandy,1.75L,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,01-01-2024,10-01-2024,10-02-2024,7.87,5,39.35,1
16_LUNDY_3684,16,3684,Fleischmanns Royal Vodka,1.75L,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,03-01-2024,10-01-2024,10-02-2024,7.68,2,15.36,1
18_FURNESS_3216,18,3216,Fleischmanns X Dry Gin,1.75L,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,02-01-2024,10-01-2024,10-02-2024,7.68,6,46.08,1
37_PAETHSMOUTH_3684,37,3684,Fleischmanns Royal Vodka,1.75L,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,02-01-2024,10-01-2024,10-02-2024,7.68,5,38.4,1
56_BEGGAR'S HOLE_4829,56,4829,Mr Boston Blackberry Brandy,1.75L,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,03-01-2024,10-01-2024,10-02-2024,9.59,3,28.77,1
16_LUNDY_3687,16,3687,Fleischmanns Royal Traveler,750mL,660,SAZERAC NORTH AMERICA INC. ,8200,25-12-2023,03-01-2024,10-01-2024,10-02-2024,3.84,11,42.24,1
38_GOULCREST_4138,38,4138,Sea Hagg Amber Rum,750mL,8150,SEA HAGG DISTILLERY LLC    ,8182,24-12-2023,01-01-2024,11-01-2024,05-02-2024,22.21,5,111.05,1
69_MOUNTMEND_4145,69,4145,Don Q Cristal Rum,1.75L,98450,Serralles Usa LLC          ,8165,23-12-2023,02-01-2024,08-01-2024,17-02-2024,12.68,5,63.4,1
23_ARBINGTON_2241,23,2241,Death's Door Gin,750mL,98450,Serralles Usa LLC          ,8165,23-12-2023,02-01-2024,08-01-2024,17-02-2024,20.46,6,122.76,1
16_LUNDY_4145,16,4145,Don Q Cristal Rum,1.75L,98450,Serralles Usa LLC          ,8165,23-12-2023,03-01-2024,08-01-2024,17-02-2024,12.68,6,76.08,1
23_ARBINGTON_4145,23,4145,Don Q Cristal Rum,1.75L,98450,Serralles Usa LLC          ,8165,23-12-2023,02-01-2024,08-01-2024,17-02-2024,12.68,5,63.4,1
34_PITMERDEN_4145,34,4145,Don Q Cristal Rum,1.75L,98450,Serralles Usa LLC          ,8165,23-12-2023,02-01-2024,08-01-2024,17-02-2024,12.68,4,50.72,1
34_PITMERDEN_4412,34,4412,Pusser's British Navy Rum,750mL,8320,SHAW ROSS INT L IMP LTD    ,8166,23-12-2023,02-01-2024,08-01-2024,11-02-2024,13.63,6,81.78,1
76_DONCASTER_2834,76,2834,Old Smuggler P E T,1.75L,8320,SHAW ROSS INT L IMP LTD    ,8166,23-12-2023,02-01-2024,08-01-2024,11-02-2024,12.3,23,282.9,1
69_MOUNTMEND_29427,69,29427,Gekkeikan Sake Calif,18L,8320,SHAW ROSS INT L IMP LTD    ,8166,23-12-2023,02-01-2024,08-01-2024,11-02-2024,45.26,3,135.78,2
79_BALLYMENA_36558,79,36558,Cruz Garcia Real Sangria Re,1.5L,8320,SHAW ROSS INT L IMP LTD    ,8166,23-12-2023,03-01-2024,08-01-2024,11-02-2024,6.66,1,6.66,2
50_MOUNTMEND_8346,50,8346,Marques de Riscal Rioja Red,750mL,8320,SHAW ROSS INT L IMP LTD    ,8166,23-12-2023,02-01-2024,08-01-2024,11-02-2024,9.93,12,119.16,2
1_HARDERSFIELD_58,1,58,Gekkeikan Black & Gold Sake,750mL,8320,SHAW ROSS INT L IMP LTD    ,8166,23-12-2023,01-01-2024,08-01-2024,11-02-2024,9.28,6,55.68,1
69_MOUNTMEND_8696,69,8696,Gekkeikan Plum Wine,750mL,8320,SHAW ROSS INT L IMP LTD    ,8166,23-12-2023,02-01-2024,08-01-2024,11-02-2024,7.48,8,59.84,2
37_PAETHSMOUTH_36558,37,36558,Cruz Garcia Real Sangria Re,1.5L,8320,SHAW ROSS INT L IMP LTD    ,8166,23-12-2023,02-01-2024,08-01-2024,11-02-2024,6.66,6,39.96,2
7_STANMORE_8346,7,8346,Marques de Riscal Rioja Red,750mL,8320,SHAW ROSS INT L IMP LTD    ,8166,23-12-2023,02-01-2024,08-01-2024,11-02-2024,9.93,12,119.16,2
78_EASTHAVEN_2834,78,2834,Old Smuggler P E T,1.75L,8320,SHAW ROSS INT L IMP LTD    ,8166,23-12-2023,01-01-2024,08-01-2024,11-02-2024,12.3,6,73.8,1
50_MOUNTMEND_58,50,58,Gekkeikan Black & Gold Sake,750mL,8320,SHAW ROSS INT L IMP LTD    ,8166,23-12-2023,02-01-2024,08-01-2024,11-02-2024,9.28,5,46.4,1
15_WANBORNE_2834,15,2834,Old Smuggler P E T,1.75L,8320,SHAW ROSS INT L IMP LTD    ,8166,23-12-2023,01-01-2024,08-01-2024,11-02-2024,12.3,5,61.5,1
76_DONCASTER_7535,76,7535,Gekkeikan Sake,750mL,8320,SHAW ROSS INT L IMP LTD    ,8166,23-12-2023,02-01-2024,08-01-2024,11-02-2024,4.44,12,53.28,1
69_MOUNTMEND_2834,69,2834,Old Smuggler P E T,1.75L,8320,SHAW ROSS INT L IMP LTD    ,8166,23-12-2023,02-01-2024,08-01-2024,11-02-2024,12.3,6,73.8,1
38_GOULCREST_43124,38,43124,Gekkeikan Nigori Sake,300mL,8320,SHAW ROSS INT L IMP LTD    ,8166,23-12-2023,01-01-2024,08-01-2024,11-02-2024,4.1,12,49.2,2
1_HARDERSFIELD_8346,1,8346,Marques de Riscal Rioja Red,750mL,8320,SHAW ROSS INT L IMP LTD    ,8166,23-12-2023,01-01-2024,08-01-2024,11-02-2024,9.93,12,119.16,2
